sample,patient,project,FAP13,matrix4,fib5,SenMayo,Troph_MMPplus,Troph_MMPminus,Telocyte_CAF
TCGA-CM-4744-01,TCGA-CM-4744,TCGA-COAD,-1.205685171471306,-1.6129261412656584,-1.2522336000242285,-0.10562816585820423,-0.9536459985527068,-1.3059642668904057,-0.600179595046959
TCGA-CM-4747-01,TCGA-CM-4747,TCGA-COAD,0.038875549880353896,-0.17859752275860236,-0.004772414424728066,-0.09402883937610182,-0.06777546156231343,0.13219656303304397,0.17828180381243508
TCGA-CM-4751-01,TCGA-CM-4751,TCGA-COAD,0.12763859779707062,0.20787917952329496,0.34708101196345653,0.3017853391407172,0.39164920898818534,0.2938403699641615,0.29383695890008354
TCGA-CM-5344-01,TCGA-CM-5344,TCGA-COAD,0.7670223078159127,1.1600046456592996,0.585924410866604,0.007707423685309334,0.6285186146011117,0.6702492936229615,0.2741841201433237
TCGA-CM-5348-01,TCGA-CM-5348,TCGA-COAD,1.059784542026379,1.0175218629877416,1.159270068328064,0.5269674490379481,0.8399579634978727,1.2248745436657453,0.7048990093882997
TCGA-CM-5349-01,TCGA-CM-5349,TCGA-COAD,0.7931034144735166,0.6595065035223812,0.4317972863770299,0.1759201195988825,0.3191570016924765,0.39264288230247646,0.3806291726667108
TCGA-CM-5860-01,TCGA-CM-5860,TCGA-COAD,1.1777730207996964,0.9204960259972192,1.3260689130423162,0.3652805499527565,0.7497426956818054,0.8317184365734913,0.44455151774423607
TCGA-CM-5861-01,TCGA-CM-5861,TCGA-COAD,-0.5945165678460079,-0.4358817276667914,-1.246454321326086,-0.13400374300820692,-0.3464756172549611,-0.47968007325368633,-0.5374910938322944
TCGA-CM-5862-01,TCGA-CM-5862,TCGA-COAD,-0.034666965038278534,-0.360008351828988,0.030065688589137017,-0.13421524983444644,-0.314062718770568,-0.09612600529818117,-0.10113077677838854
TCGA-CM-5863-01,TCGA-CM-5863,TCGA-COAD,0.6467190226359751,0.9080441900321917,0.7562898819700152,0.46009231845080933,0.540667305171304,0.683025677982584,0.518690494821701
TCGA-CM-5864-01,TCGA-CM-5864,TCGA-COAD,-0.5661850331428102,-1.2298909411466652,-0.22705434915597525,-0.1579579513230026,-0.8095870909852635,-0.7342862884482457,-0.3103911875852551
TCGA-CM-5868-01,TCGA-CM-5868,TCGA-COAD,0.26543681593833846,0.3923333461430404,0.27990457633156196,-0.12595762298113553,0.3665662081483487,0.32111949154514824,0.04951425510560433
TCGA-CM-6161-01,TCGA-CM-6161,TCGA-COAD,0.06651174266748917,0.003488571892524106,0.34000608683393274,-0.12713730889073668,-0.1611601950103406,0.04108819182899151,0.11223294806356438
TCGA-CM-6162-01,TCGA-CM-6162,TCGA-COAD,1.5689003542658075,1.5680269387340322,1.6746458684974677,0.7634142823123395,1.1762932273247624,1.404854172230553,0.7684376919467043
TCGA-CM-6163-01,TCGA-CM-6163,TCGA-COAD,0.15308552672720474,-0.0868909973774099,0.7355829538568599,-0.009320172377225313,0.1615520351838362,0.474275850630816,0.049452938540005334
TCGA-CM-6164-01,TCGA-CM-6164,TCGA-COAD,0.02327651176835257,-0.04477170681561815,-0.17226888352997793,0.026569395100527256,0.17136755888843624,0.11271998361095231,0.2525489489356699
TCGA-CM-6165-01,TCGA-CM-6165,TCGA-COAD,0.4353313682719357,0.18548991805978207,0.8362567401907111,0.058381073567393825,0.12758005315978202,0.5623530482486254,-0.014775590203634604
TCGA-CM-6166-01,TCGA-CM-6166,TCGA-COAD,-0.09852379567955859,0.18561713549186598,0.017510750539489188,-0.40709714842060357,-0.04262555813833748,0.0761323240327917,-0.025638337938838386
TCGA-CM-6167-01,TCGA-CM-6167,TCGA-COAD,1.2710355185132676,1.2059557134554055,1.8636257538680119,0.30154353059217465,0.8826766002577028,1.2581614488676593,0.5515691888744979
TCGA-CM-6168-01,TCGA-CM-6168,TCGA-COAD,1.146977226308465,1.0748499415976114,1.379816013230979,0.6111387187252997,0.8353300570656581,1.082083785936896,0.5707786715702792
TCGA-CM-6169-01,TCGA-CM-6169,TCGA-COAD,0.9930511720699543,0.5487524635044618,1.2666715741962509,0.5182250679024516,0.6415123095827532,0.9059312310203639,0.4369001170457131
TCGA-CM-6170-01,TCGA-CM-6170,TCGA-COAD,0.2782058986961489,0.43285468521602377,0.6473331718269543,0.055302438390747624,0.26357618341496025,0.4342165210297866,0.22650294231850024
TCGA-CM-6171-01,TCGA-CM-6171,TCGA-COAD,-0.24715933768768766,-0.5140491437329391,-0.13876557728229003,-0.00997372956444204,-0.4308251995826038,-0.4804689217258855,-0.14035196640111014
TCGA-CM-6172-01,TCGA-CM-6172,TCGA-COAD,0.1974575395158099,-0.05503027614699106,0.6402273063827435,-0.1768634544718964,-0.14788987848476542,0.17089393934556402,0.15305609404622336
TCGA-CM-6674-01,TCGA-CM-6674,TCGA-COAD,0.3777425984205027,0.7242060261347412,0.24634923073643988,0.13694271228456337,0.4997456929484328,0.45099851078467795,0.12593405082089265
TCGA-CM-6675-01,TCGA-CM-6675,TCGA-COAD,-0.5582238136724705,0.11958410527641189,-0.6092102659626212,-0.37411875725979055,0.08651119734812913,-0.09000422519442813,-0.276484489893659
TCGA-CM-6676-01,TCGA-CM-6676,TCGA-COAD,0.22774976777757594,0.1281432962781461,0.584427011610477,-0.05084896553394174,0.17241737023741388,0.2602872720632975,0.3042270156163859
TCGA-CM-6677-01,TCGA-CM-6677,TCGA-COAD,0.29601122054287726,0.3134098175979562,0.6634238271810118,0.04524320371856313,0.21415315599654036,0.3181777856311105,0.07286054320154627
TCGA-CM-6678-01,TCGA-CM-6678,TCGA-COAD,0.023758163092860565,-0.3349948930560098,-0.05527487551616961,-0.035699445263934475,-0.02984568317158305,0.16633875492575723,0.19535005078108533
TCGA-CM-6679-01,TCGA-CM-6679,TCGA-COAD,1.0016551165217424,1.1747127162619928,1.0512567028577824,0.14300942097000371,0.8892891063595761,0.9957804076471097,0.6648530151656922
TCGA-CM-6680-01,TCGA-CM-6680,TCGA-COAD,0.49686552143809626,0.27940021038767826,0.5919932154906534,0.3863992869379434,0.4984218912790669,0.5202560346792839,0.6130767448985011
TCGA-D5-5537-01,TCGA-D5-5537,TCGA-COAD,0.13383861677041722,0.3814304558091439,0.35379814791887454,-0.37444301634447913,0.2991619332480703,0.33442599692012015,0.33889383298291825
TCGA-D5-5538-01,TCGA-D5-5538,TCGA-COAD,0.6620448955897511,0.5782770387417808,0.3854333921380687,0.5256747942381363,0.4452649660044811,0.4818281126558232,-0.01576326142014
TCGA-D5-5539-01,TCGA-D5-5539,TCGA-COAD,0.6205772347460049,0.5368779880502362,0.6814230052607311,0.24210040260969545,0.4820709139307776,0.6085977270846568,0.3686747260568114
TCGA-D5-5540-01,TCGA-D5-5540,TCGA-COAD,-0.20925528560383072,-0.4681462261572125,-0.5528579128627815,-0.11710198115763085,-0.7580392736945554,-0.8364585695536549,-0.6729497023387532
TCGA-D5-5541-01,TCGA-D5-5541,TCGA-COAD,0.3466823473696174,0.07098557042959822,0.30142012886144254,0.13440914006548874,0.21964307545336154,0.3746355015889327,0.05397136300823054
TCGA-D5-6529-01,TCGA-D5-6529,TCGA-COAD,0.9253703169126151,1.1243507268652466,1.1183378637550654,0.4917704710753816,0.8989090418506454,0.9362908155972334,0.5151589090221133
TCGA-D5-6530-01,TCGA-D5-6530,TCGA-COAD,-0.25337351194479546,-0.09148617924824393,-0.31886688696110915,0.154403346018494,0.14199792116377682,-0.06212194673647858,-0.2570081497808128
TCGA-D5-6531-01,TCGA-D5-6531,TCGA-COAD,0.015659970474687566,0.6969229018745747,0.0211542744414998,-0.01107368801587758,0.2863711435177365,0.2629575855148068,-0.13156059765563932
TCGA-D5-6532-01,TCGA-D5-6532,TCGA-COAD,-0.7002877026356191,-0.44912149237808563,-0.6495284956592379,-0.7246491642371043,-0.556492435230905,-0.5666985066526243,-0.5449410431383366
TCGA-D5-6533-01,TCGA-D5-6533,TCGA-COAD,-0.16920768723246582,0.02282626813507268,-0.015475318826809942,-0.16301678756864268,-0.26146656575853233,-0.31260131503242217,-0.15079121350780217
TCGA-D5-6534-01,TCGA-D5-6534,TCGA-COAD,1.6165882120192305,1.5289880504035183,1.7728951531147998,0.7343635718060885,1.4245006214359022,1.5868610393303326,1.076017224113719
TCGA-D5-6535-01,TCGA-D5-6535,TCGA-COAD,-0.2538740018563407,0.11105609200064492,0.35844226336479945,0.15352672100852835,0.17996282052911083,0.0837467828543514,0.23060842851898886
TCGA-D5-6536-01,TCGA-D5-6536,TCGA-COAD,0.6355876798649492,0.8526621987829544,0.037770450869074046,0.49049170031812156,0.2955983033711738,0.3317014637040955,0.16034945913385776
TCGA-D5-6537-01,TCGA-D5-6537,TCGA-COAD,-0.6628463876482247,-0.20041175675567718,-0.8635091346819237,-0.020826115250705598,-0.446129131641522,-0.8350736546478047,-0.6553678908919074
TCGA-D5-6538-01,TCGA-D5-6538,TCGA-COAD,-1.0649719499752197,-0.7860312883174516,-0.9110683642028098,-0.7308909765135952,-1.0172421107724023,-0.6830933389395171,-0.632619767627086
TCGA-D5-6539-01,TCGA-D5-6539,TCGA-COAD,-0.690531738101873,-0.6353461665052542,-0.09024658717593068,-0.11549218557943862,-0.69419684837821,-0.6081797407050488,-0.29732070241652075
TCGA-D5-6540-01,TCGA-D5-6540,TCGA-COAD,0.20497480399179716,0.7258432137257538,0.08527880102815384,0.3723570311809303,0.1684885291610949,-0.13987765102777422,-0.3148996214094789
TCGA-D5-6541-01,TCGA-D5-6541,TCGA-COAD,0.8099600377119694,1.0209391691019234,0.8294386600388162,0.04276015732629407,0.6179520431860022,0.7817837285200249,-0.03438394109423167
TCGA-D5-6898-01,TCGA-D5-6898,TCGA-COAD,0.4172072820971963,0.17568164176032372,0.4017694254124738,0.20536828566372684,0.17694453792040074,0.4485235426625318,0.3048900069608124
TCGA-D5-6920-01,TCGA-D5-6920,TCGA-COAD,-0.13295381803128511,-0.23697737594029475,-0.020505621808598086,0.531809120945302,-0.08570181452531608,-0.3204284620591901,0.16295120502225488
TCGA-D5-6922-01,TCGA-D5-6922,TCGA-COAD,0.5781493752952209,0.627442881607611,0.6972621114015116,-0.03669103594363476,0.45511426831430624,0.6292518131467566,0.2641303669647056
TCGA-D5-6923-01,TCGA-D5-6923,TCGA-COAD,1.1285484462703628,1.3207543656231655,1.335350722189994,0.41470606050341646,0.8365520713106546,0.8994381633752617,0.6417733225460425
TCGA-D5-6924-01,TCGA-D5-6924,TCGA-COAD,0.8660582284326466,1.3262077162833736,1.1443392616426495,0.2689220556907002,0.6752646843138308,0.7550885369371748,0.40938097920370964
TCGA-D5-6926-01,TCGA-D5-6926,TCGA-COAD,1.0647951406139124,1.458376061726913,0.9491599905739962,0.30767319178623664,0.8522214032813846,0.8870120117654544,0.2512913619375858
TCGA-D5-6927-01,TCGA-D5-6927,TCGA-COAD,0.5143012040207002,0.9315404465550703,0.23933921058832394,0.5212425830167965,0.5368565355089632,0.42762465197511557,0.014160581801687418
TCGA-D5-6928-01,TCGA-D5-6928,TCGA-COAD,0.8535120523790753,0.9912234086573459,1.0471514646860718,0.523391782770372,0.8319486011816594,0.8613949584361383,0.33948968467431573
TCGA-D5-6929-01,TCGA-D5-6929,TCGA-COAD,0.6922112799239932,1.1401394059665044,0.5614207809579835,0.03427442054524814,0.6105216017531649,0.684770987554107,0.045581677692264566
TCGA-D5-6930-01,TCGA-D5-6930,TCGA-COAD,0.7034673644586283,0.6006496160983972,0.456162909811977,0.30005105382251135,0.5984182451429578,0.580787371691792,0.39021396197943276
TCGA-D5-6931-01,TCGA-D5-6931,TCGA-COAD,0.24798356835473817,0.4309348311413165,0.26855405901840607,0.09909504933079843,0.21241383193387994,0.22411206592351104,0.13462128836959836
TCGA-D5-6932-01,TCGA-D5-6932,TCGA-COAD,0.4647985383391782,0.6729474931154594,0.1635437516209604,0.27828472353059214,0.4204305490889402,0.2281686579486826,0.24937667248674056
TCGA-D5-7000-01,TCGA-D5-7000,TCGA-COAD,0.3301360455224567,0.5443974642815168,0.385361971283152,0.2610681357301871,0.28391623436490204,0.2221353720402173,0.03038287434826464
TCGA-DM-A0X9-01,TCGA-DM-A0X9,TCGA-COAD,-0.4523992785858215,-0.5214848195071735,-0.4009301793834325,-0.42561680271639357,-0.44409617344504965,-0.47897264009901686,-0.23016012373070976
TCGA-DM-A0XD-01,TCGA-DM-A0XD,TCGA-COAD,-0.055319238732553636,0.27525748388425025,-0.2678593489913529,-0.005168979583274515,0.2351173502259767,-0.031193369957756116,-0.09461239179419689
TCGA-DM-A0XF-01,TCGA-DM-A0XF,TCGA-COAD,-0.005341915270061369,-0.07583111421474634,-0.05639385568710518,-0.1911985000124087,0.1270157055645614,0.006846443498846952,0.11008383071303737
TCGA-DM-A1D0-01,TCGA-DM-A1D0,TCGA-COAD,-1.5733040243876635,-1.459446723410331,-1.7625822460945642,-0.8551149541727564,-1.0298100042505922,-1.0648242258779308,-0.8963177659828965
TCGA-DM-A1D4-01,TCGA-DM-A1D4,TCGA-COAD,-1.3830617124865012,-1.7986730460162772,-1.7149468866281161,-0.5088553273706627,-1.3807487355818986,-1.4569850915544222,-0.9325497790624927
TCGA-DM-A1D6-01,TCGA-DM-A1D6,TCGA-COAD,-1.0474488123591674,-1.203898274436887,-1.1655136826049102,-0.6679417649628053,-0.7760502562425077,-0.5017661575455644,-0.5473735212927953
TCGA-DM-A1D7-01,TCGA-DM-A1D7,TCGA-COAD,-0.4962013777441783,-0.9466266324018566,-0.5788514895679268,-0.1326980788722684,-0.4335124464340859,-0.523899833897767,0.00440884824648329
TCGA-DM-A1D8-01,TCGA-DM-A1D8,TCGA-COAD,-0.7765586855758329,-1.0091980151733482,-0.48906192304735835,-0.6185324183259467,-0.5544290114360321,-0.5227556022280269,-0.3944622804142668
TCGA-DM-A1D9-01,TCGA-DM-A1D9,TCGA-COAD,-0.5855720214392418,-0.6367996199223147,-0.38510055166296453,-0.34898216701772833,-0.24420275233196387,-0.2960389507773645,-0.03450366446588809
TCGA-DM-A1DA-01,TCGA-DM-A1DA,TCGA-COAD,-1.022984463576313,-0.7280361404322785,-1.4544724568042455,-0.8907103449105287,-0.8824979392460401,-1.0998047673449285,-1.0533834103485507
TCGA-DM-A1DB-01,TCGA-DM-A1DB,TCGA-COAD,-1.5748748494777363,-1.4556535135796826,-2.268275352816305,-0.6389431771340758,-1.1716761415120744,-1.1924265424328597,-1.1902941324052196
TCGA-DM-A1HA-01,TCGA-DM-A1HA,TCGA-COAD,-2.2203804652790677,-1.8925248702563482,-2.7603123375999172,-0.821121156276597,-1.088876796129831,-1.391375600326403,-1.1533666796561075
TCGA-DM-A1HB-01,TCGA-DM-A1HB,TCGA-COAD,-0.42161184086927384,0.09304308927475673,-0.7872222702583649,0.15521211432096785,-0.18838173044854892,-0.5785169572873775,-0.5913843091682667
TCGA-DM-A280-01,TCGA-DM-A280,TCGA-COAD,-0.0638421625124968,0.3284617665136355,-0.575184459928959,-0.007146539261292315,-0.15210644229391385,-0.24636868415586924,-0.496369620836178
TCGA-DM-A282-01,TCGA-DM-A282,TCGA-COAD,-0.21500919280462893,0.11401962152005647,-0.028097866196982946,-0.46880627920591095,-0.12598418902994557,-0.15693797341207796,0.1718942262331767
TCGA-DM-A285-01,TCGA-DM-A285,TCGA-COAD,0.286691573483309,0.5852329841407902,0.17857984514158515,-0.38339016376201773,0.40056226844514536,0.41460335156851397,0.03288512967211693
TCGA-DM-A288-01,TCGA-DM-A288,TCGA-COAD,-1.0883428334938006,-0.6836551327685428,-1.5828912243605529,-0.7234255839732212,-0.8837467092806335,-0.9257552227984123,-1.005062428948309
TCGA-DM-A28A-01,TCGA-DM-A28A,TCGA-COAD,0.28856081111748777,0.8582420461239186,0.03992232326732246,-0.21515183472830096,0.38376712851751327,0.16919735099143005,0.2443583197207968
TCGA-DM-A28C-01,TCGA-DM-A28C,TCGA-COAD,-0.9562152188025101,-0.8506686229278828,-0.917064684181601,-1.0146746562112443,-0.8699226379047885,-0.8872892283608326,-0.15188987389232272
TCGA-DM-A28E-01,TCGA-DM-A28E,TCGA-COAD,-1.7751834045796038,-2.0663823235094743,-1.2641616691461206,-0.7162312946487708,-1.1435932871100523,-1.245066688766589,-0.4358544487346493
TCGA-DM-A28F-01,TCGA-DM-A28F,TCGA-COAD,-0.5628455291407704,-0.6256246715687117,-0.8457306664128594,-0.4063183721587578,-0.39538685908249604,-0.608450544209898,-0.15476021522791242
TCGA-DM-A28G-01,TCGA-DM-A28G,TCGA-COAD,-0.626718100948882,-1.0556122056406072,-0.2459702571557119,-0.30416583839311184,-0.521623924905323,-0.342182794524838,-0.035781184546918324
TCGA-DM-A28H-01,TCGA-DM-A28H,TCGA-COAD,-1.0239213151274882,-0.9642432379215394,-1.029529830417666,-0.7945560924761327,-1.1206083083831102,-0.9587580391979805,-0.8893221982939264
TCGA-DM-A28K-01,TCGA-DM-A28K,TCGA-COAD,-0.46496515780507536,-0.6655413529126076,-1.0302463710146588,-0.46520016949715376,-0.9597136133020668,-0.9729938129348886,-0.7407925726738779
TCGA-DM-A28M-01,TCGA-DM-A28M,TCGA-COAD,-1.4102802059164192,-1.0218826740902986,-2.232876314029767,-0.5382293385279515,-1.0458089770658279,-1.3818040739181174,-1.194632671006659
TCGA-F4-6459-01,TCGA-F4-6459,TCGA-COAD,0.676931739235439,0.9806425043854903,0.6809719851517825,0.28063753105513645,0.6159953231122238,0.915023850921894,0.4809122837331133
TCGA-F4-6460-01,TCGA-F4-6460,TCGA-COAD,0.5874577215570463,0.2973847453390446,0.5687162631432701,0.0690646122063728,0.3537241626090032,0.5116045166458527,0.6253729444312393
TCGA-F4-6461-01,TCGA-F4-6461,TCGA-COAD,0.49474290902390666,0.5863553610592418,0.5947880939718992,-0.01758842310865289,0.5414124957254913,0.6192280706576427,0.3863390103143382
TCGA-F4-6463-01,TCGA-F4-6463,TCGA-COAD,0.6499380164372603,0.6286461260317805,0.828300206645433,0.16561160535870934,0.4507765116537604,0.6544237614916887,0.7276150871172513
TCGA-F4-6569-01,TCGA-F4-6569,TCGA-COAD,1.5286830633568456,2.008245375128441,1.9134166170816784,0.4743569402432201,1.2790862950197166,1.5917231727867986,0.7284481051208422
TCGA-F4-6570-01,TCGA-F4-6570,TCGA-COAD,0.7853819849726205,1.3113762378746947,0.44340008396818276,0.30733470671017693,0.5745685156605254,0.684882152891353,0.1314250147835065
TCGA-F4-6703-01,TCGA-F4-6703,TCGA-COAD,1.8598677918401554,2.270193883477331,1.9722058559582976,1.02014858784123,1.629824957851191,1.6295113361513505,0.7262548153957994
TCGA-F4-6704-01,TCGA-F4-6704,TCGA-COAD,1.3629336254959008,1.3051354932495502,1.5422959987143023,0.11496354999053328,0.9087439661257685,1.3616388767019367,0.6669085012956611
TCGA-F4-6805-01,TCGA-F4-6805,TCGA-COAD,0.9718204370426792,1.2920241585032848,1.0292188868340468,0.5873984181653702,0.9036548871221307,0.8776604993734937,0.5263455708484968
TCGA-F4-6806-01,TCGA-F4-6806,TCGA-COAD,0.16551721526549598,-0.04502875996229114,0.1840188806836613,0.0407393965350017,0.19674684449009464,0.18702209333617997,0.28381569843827015
TCGA-F4-6807-01,TCGA-F4-6807,TCGA-COAD,1.0387671294030136,0.9806881494050007,1.4223204763498327,0.4871451428629161,0.9073087219739155,1.0399071762276428,0.5446721809217725
TCGA-F4-6808-01,TCGA-F4-6808,TCGA-COAD,-0.6629479325237875,-0.6856267032400631,-0.6753896218735439,-0.3322014765251928,-0.45630710536176156,-0.6998763629247519,-0.1377410413436203
TCGA-F4-6809-01,TCGA-F4-6809,TCGA-COAD,0.3885779805408515,0.15318334172341824,0.8547922863409776,0.37651221472482643,0.4440984524324283,0.6718601229560819,0.38280486200705066
TCGA-F4-6854-01,TCGA-F4-6854,TCGA-COAD,0.3066487041246679,0.16500859071747137,0.29285639587787826,0.0326609172326058,0.1527753302778295,0.27472011021353154,0.18628449915786952
TCGA-F4-6855-01,TCGA-F4-6855,TCGA-COAD,1.1640574753588757,1.719369750370061,1.1616722126301409,0.17864111498970608,1.031021888600091,1.2457511090848876,0.4935405848240582
TCGA-F4-6856-01,TCGA-F4-6856,TCGA-COAD,-0.2990604372093126,-0.0505577410884336,-0.5679273909708515,-0.3180095484717481,-0.15056509748660407,-0.11965925166041916,-0.32169123490191975
TCGA-F4-6857-01,TCGA-F4-6857,TCGA-COAD,0.8110824207588249,0.9781630316044826,0.692363715258411,0.42750003108829904,0.6149270915205639,0.7647341982248597,0.43224670897357287
TCGA-G4-6293-01,TCGA-G4-6293,TCGA-COAD,-0.22778987616408541,-0.5385280447056034,-0.11963689718907097,0.23730919422046579,-0.3449133953020926,-0.3686366490068569,0.09406418020608516
TCGA-G4-6294-01,TCGA-G4-6294,TCGA-COAD,-0.5371383432907637,-1.0242193174066094,-0.06310955228544476,-0.18618616591642773,-0.4668180713318814,-0.3270770230508085,0.33324711680813784
TCGA-G4-6295-01,TCGA-G4-6295,TCGA-COAD,-0.7172948168583484,-0.8599376883411288,-0.5214383365320862,-0.27230436654437234,-0.45013518535966324,-0.5656367059765772,-0.3936475839673144
TCGA-G4-6297-01,TCGA-G4-6297,TCGA-COAD,1.0131296435357582,1.4636572384105806,1.0742737676447702,0.3441253205025958,1.054845426309685,0.930950420044625,0.6479694986897777
TCGA-G4-6298-01,TCGA-G4-6298,TCGA-COAD,0.19829346816896037,0.6364469297426089,-0.1497617167144626,-0.23194416065917006,0.2315004374211768,0.1831212926551277,0.15271609202933
TCGA-G4-6299-01,TCGA-G4-6299,TCGA-COAD,0.26346894564160733,0.8104974109447473,0.47147485270033745,0.08227376747356617,0.589255656743847,0.601846806294873,0.02239189666574652
TCGA-G4-6302-01,TCGA-G4-6302,TCGA-COAD,1.3958292425048666,1.701977251516891,1.3870718469928187,0.5617485594759076,1.136961594132233,1.3196139623124825,0.8986975350693316
TCGA-G4-6303-01,TCGA-G4-6303,TCGA-COAD,0.3069657255952724,0.16449599624641253,0.4552735756722025,0.21106349219312637,0.16862197269069068,0.43080457150453855,0.24882354999823034
TCGA-G4-6304-01,TCGA-G4-6304,TCGA-COAD,-1.635604381144137,-0.9899176134244162,-2.56648500046699,-0.7250238609644443,-1.054603495113983,-1.322300810076469,-0.987351395033709
TCGA-G4-6306-01,TCGA-G4-6306,TCGA-COAD,-1.8424356592717208,-2.1448203298350483,-2.093216598682145,-0.4801687339198652,-1.228763012485866,-1.4040011231366942,-0.6773323144600661
TCGA-G4-6307-01,TCGA-G4-6307,TCGA-COAD,-0.8249159824420059,-1.2074140253877583,-1.1312913770012298,-0.6981604607807033,-0.8864286276189762,-0.9706173243186841,-0.22199557924567992
TCGA-G4-6309-01,TCGA-G4-6309,TCGA-COAD,-0.49499288177016176,-0.5815262435407061,-0.7443738455372835,0.025165756410460958,-0.428968759703957,-0.5172570427337735,-0.31740330643657916
TCGA-G4-6310-01,TCGA-G4-6310,TCGA-COAD,0.18130672858320301,-0.2480685096745955,0.06898173181665579,-0.49689852358343817,-0.0924302409015116,0.02615362800577621,0.0837522878610231
TCGA-G4-6311-01,TCGA-G4-6311,TCGA-COAD,0.7941792287884616,1.1955008684320512,0.5996867765477943,0.19306606261348014,0.7913845763290469,0.5814288052725213,0.3618784411197134
TCGA-G4-6314-01,TCGA-G4-6314,TCGA-COAD,1.1406396884652639,1.2803443914850319,1.0838557215091222,0.21609570009787207,0.7350826214568945,0.8565615768985633,0.8619785849370442
TCGA-G4-6315-01,TCGA-G4-6315,TCGA-COAD,-1.4176249274607298,-0.9747646077527369,-1.3411794465165108,-0.5947514437074158,-1.1718078875445423,-1.205765623321811,-0.6647238241391217
TCGA-G4-6317-01,TCGA-G4-6317,TCGA-COAD,-1.4897415391238058,-1.3038626791663646,-1.5109137453893167,-0.9635658132859195,-0.9924887517727254,-1.1288978554356106,-0.7373384212497398
TCGA-G4-6320-01,TCGA-G4-6320,TCGA-COAD,-0.7751600764134575,-1.1655014610101946,-1.0597779229205797,-0.37522000559783103,-0.5594067279995668,-0.6582824893021089,-0.18846311557898027
TCGA-G4-6321-01,TCGA-G4-6321,TCGA-COAD,-1.7457546338293033,-1.9051126808304897,-0.9647524463256112,-0.1312722563989806,-0.8835067168365731,-0.9337702938889957,-0.5775413535442686
TCGA-G4-6322-01,TCGA-G4-6322,TCGA-COAD,-0.023188253638500942,-0.570907645069044,-0.22997416903579757,0.2978771856243142,-0.30786762347887775,-0.41864985168109664,0.10540240361918658
TCGA-G4-6323-01,TCGA-G4-6323,TCGA-COAD,-1.3053687708309398,-1.8574280402469903,-0.9537100757581062,-0.36931381191801727,-1.0812370962002693,-0.8566273983805738,-0.4571621636898905
TCGA-G4-6586-01,TCGA-G4-6586,TCGA-COAD,-1.3696645085657255,-1.2483913884425926,-2.2090525744890437,-0.34535700953904225,-0.889186440881622,-1.2437704249937063,-1.086566977613251
TCGA-G4-6588-01,TCGA-G4-6588,TCGA-COAD,0.15231214247280905,0.2864132232340272,-0.43730104454179114,0.079569252464295,0.10662919531526846,-0.06249157743417252,-0.4632098005083391
TCGA-G4-6625-01,TCGA-G4-6625,TCGA-COAD,0.4123949199522642,0.07848121425645616,0.5639297465992146,0.2708402005416159,0.3214311424326181,0.36188980678107097,0.35199315027212846
TCGA-G4-6626-01,TCGA-G4-6626,TCGA-COAD,-0.8132636630211988,-0.39553580441725417,-1.074517582301131,-0.25904818332761137,-0.6675802375768155,-0.9364896753398475,-0.7444067375378786
TCGA-G4-6627-01,TCGA-G4-6627,TCGA-COAD,0.6572320518019479,0.4977583351927608,0.6617041986085457,0.6418670797276539,0.6229155572445605,0.5839307696359072,0.5603939404451715
TCGA-G4-6628-01,TCGA-G4-6628,TCGA-COAD,-0.1841424110079732,-0.2611854966043577,0.11087511251684845,0.1659773275770163,-0.08325767036415103,-0.28330808172330785,-0.5990327912480751
TCGA-NH-A50T-01,TCGA-NH-A50T,TCGA-COAD,-0.7125230680031259,-0.44235355400398746,-0.8068195596147719,-0.49999272595441696,-0.8046309146998067,-0.9414999411723114,-0.4986781285633254
TCGA-NH-A50U-01,TCGA-NH-A50U,TCGA-COAD,-0.24992093128865867,-0.012407159577853015,-0.49649118877787507,-0.4176124585829862,0.003575799699179907,-0.1299541671947603,-0.2907437337493037
TCGA-NH-A50V-01,TCGA-NH-A50V,TCGA-COAD,0.5466493175231265,0.3112566477602405,0.6975143171073961,0.28150086513514266,0.6519446971233089,0.5780478032960019,0.46054655632653857
TCGA-NH-A5IV-01,TCGA-NH-A5IV,TCGA-COAD,-0.3479170112043477,-0.03044562163621721,-0.7579203369255593,-0.16401846248103538,-0.3393831354408064,-0.14712077133129625,-0.7164859252947628
TCGA-NH-A6GA-01,TCGA-NH-A6GA,TCGA-COAD,-0.34475861780474926,-0.784993447673477,0.05018672733187244,-0.14597471750827992,-0.32468711488631524,-0.020029251096771433,0.18458993229947687
TCGA-NH-A6GB-01,TCGA-NH-A6GB,TCGA-COAD,-0.4176453706097948,-0.12990241868420882,-0.035139881006155366,0.049892271868131624,-0.2828467215532365,-0.5798310435178712,-0.2843628961369407
TCGA-NH-A6GC-01,TCGA-NH-A6GC,TCGA-COAD,0.6604970710452366,0.7656739575466747,0.46458234378269153,-0.45572076491058106,0.48459947516552704,0.5369932653117885,0.3287820073760399
TCGA-NH-A8F7-01,TCGA-NH-A8F7,TCGA-COAD,-1.3803453450901937,-1.1857638017680532,-1.3645964129357369,-0.721647828262059,-0.9820282962226969,-0.9109418892641786,-0.6591110199494559
TCGA-NH-A8F8-01,TCGA-NH-A8F8,TCGA-COAD,0.2700034342285255,0.43869724474446326,0.0022034963254071865,-0.07874595579398623,0.3114015680395206,0.2604951683405466,0.06171644470931279
